ID_Country,Country,Employee_Pay_ST,Track,Level_Cat,Level,Effective_Start_DT,Effective_Ending_DT,Termination_Reason,Birth_DT,Edad,Marital_CD,Marital_ST,Gender,SBR_AMT,SCR_AMT,Region,Office,Area,Division,Department_CD,Department,Billiability,Technology,Business_Unit,Std_Hrs_Week,Prime_Skills_CD,Prime_Skills,2020,2019,Months_Worked,Level_Cat,Proportional_Days,Days_Taken,Vacation_Ratio,Number_Unique_Projects,Number_Unique_Project_Type,Abscence_Projects,Administrative_Functions,Awaiting_Projects,Billable_Projects,Corporate_Funded_Projects,Cost_Centers,Indirect_Cost_Centers,Internal_Investment_Projects,Internal_Programs,Proposals,Proposals_General,Training_Programs,Increase_2018_2019,Increase_2019_2020,Bonus_2018,Bonus_2019,Course_Viewed,Logs_Course_Viewed,Logs_Global_Campus,Media_hora_curso,Estado,Total_number_received_Feedback,Performance_feedback_AVG,Performance_Level_CD,Performance_Level,Potential_Level_CD,Potential_Level,Track_Code,TotalNumberOfficeEmployees
2,MX,Active,SUPPOR,2,Consultant,02/01/2012,1/29/2021,Still Active,14/11/1982,38,1,S,0,23.2,6.6,15,33,7,0,6,Other,100,1,1,42.5,13,Other,1,0,107,2,67.1233,18,26.81632161,10,5,129.2,1217.2,129.4,389.95,0,0,0,0,0,0,0,4.25,0,20,0,0,1,1,24,2,Activo,0,91.78924766,2,Medium,0,No Employee info,7,1441
2,MX,Active,BUSMGT,6,Sr. Manager / SME,3/23/2012,1/29/2021,Still Active,10/07/1974,46,2,M,0,197.2,56.3,14,33,9,0,6,Other,0,3,2,42.5,23,VERTICAL MANAGER,1,0,106,6,83.456,21,25.16296012,50,9,142.8,317.025,12.75,1012.7,0,37.75,0,0,56.1,187.925,681.125,17.425,36.75,20,36.75,52,0,0,71,0,Activo,0,91.78924766,0,High,0,No Employee info,1,1441
2,MX,Active,BUSMGT,6,Associate Director,03/01/2010,1/29/2021,Still Active,30/12/1970,49,2,M,0,265,75.7,15,33,7,39,17,T25,100,1,55,42.5,18,PROJECT MANAGER,1,0,130,6,176.044,37,21.0174729,41,7,202.3,148.45,0,2760.45,0,38.25,0,0,0,6.8,4.2,8.35,100,20,110,94.4,2,7,49,4,Activo,13,91.54,2,Medium,1,RISING TALENT,1,1441
2,MX,Active,DEVELO,5,Sr. Consultant,07/07/1997,1/29/2021,Still Active,17/09/1971,49,2,M,0,92.8,26.5,14,33,7,40,18,T45,100,1,55,42.5,20,SAP,1,0,282,5,305.5385,38,12.43705785,50,8,292.8,67.75,19.35,3649.9,0,136,0,0,0,4.9,0,41.15,0,20,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,PROJCT,5,Sr. Consultant,4/13/1998,1/29/2021,Still Active,21/01/1970,50,2,M,0,91.9,26.2,15,33,7,0,6,Other,100,1,1,42.5,17,PROJECT LEADER,1,0,273,5,182.3736,20,10.96649954,50,10,273.45,284.075,74.5,3169.625,47.6,131.2,0,15.6,0,13.8,0.2,137.9,0,20,0,0,11,18.35995877,363,22,Activo,9,97.22,2,Medium,1,RISING TALENT,5,1441
2,MX,Active,DEVELO,5,Sr. Consultant,05/01/1998,1/29/2021,Still Active,16/03/1976,44,2,M,0,108.3,30.9,15,33,7,40,18,T45,100,1,55,42.5,20,SAP,1,0,272,5,61.1868,24,39.22414638,50,9,200.05,1,49.4,3796.29,2,74.25,0,20.05,0,0,12.05,19.85,0,20,0,0,2,7,45,4,Activo,2,95,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,11/01/2017,1/29/2021,Still Active,15/11/1987,33,1,S,0,70.46,20.13,14,33,7,37,15,S76,100,3,54,42.5,8,JIRA (ZEPHYR),1,0,38,5,100.43956,26,25.88621456,18,6,249.05,1.7,21.675,784.975,1119.45,0,0,0,0,119.85,0,0,0,20,0,0,15,18.35995877,386,30,Activo,2.799536202,96.1,0,High,0,No Employee info,3,1441
2,MX,Active,MNGSER,2,Consultant,1/16/2011,1/29/2021,Still Active,05/10/1986,34,1,S,0,30.2,8.6,14,33,7,0,7,S04,100,3,56,42.5,20,SAP,1,0,120,2,21.0989,7,33.17708506,50,7,164.9,7.87,69.305,844.105,941.435,0,0,0,0,42.895,0,159.3,0,20,0,0,1,1,24,2,Activo,1,98,0,High,0,No Employee info,4,1441
2,MX,Active,DEVELO,3,Experienced Consultant,9/18/2017,1/29/2021,Still Active,15/01/1987,33,2,M,1,41.6,11.9,14,33,7,36,11,S64,100,3,54,42.5,4,FUNCTIONAL ANALYST,1,0,40,3,31.97802,13,40.65292348,20,7,197.35,1.35,89.2,683.4,865.8,0,0,0,0,0.85,0,114.5,0,20,0,0,0,0,8,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,MNGSER,1,Analyst,1/16/2011,1/29/2021,Still Active,21/10/1986,34,1,S,0,22.8,6.5,14,33,7,0,7,S04,100,3,56,42.5,20,SAP,1,0,120,1,130.54945,20,15.31986538,50,7,161.2,0,69.49,828.69,1064.85,0,0,0,0,12.84,2.5,51,0,20,0,0,2,2,34,4,Activo,5,97.2,0,High,2,TOP TALENT,4,1441
2,MX,Active,DEVELO,3,Experienced Consultant,1/16/2011,1/29/2021,Still Active,15/10/1987,33,1,S,0,40.9,11.6,14,33,7,37,15,S76,100,3,54,42.5,10,MICROFOCUS QC/ALM,1,0,120,3,144.351648,23,15.93331307,16,6,192.95,0,8.5,1000.45,893.45,0,0,0,0,32.3,0,85,0,20,0,0,1,1,35,2,Activo,2.799536202,96.46,0,High,0,No Employee info,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,08/03/2015,1/29/2021,Still Active,16/10/1986,34,1,S,1,38.5,11,14,33,7,37,15,S76,100,3,54,42.5,13,Other,1,0,65,3,88.07692,14,15.89519706,30,8,161.5,19.15,86.2,727.45,435.25,0,0,0,0,121.9,0.3,118.65,0,20,0,0,3.975264107,18.35995877,117.4011853,7.950528214,Activo,12,93.33,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,MNGSER,2,Consultant,02/01/2011,1/29/2021,Still Active,27/09/1987,33,1,S,0,23.6,6.7,14,33,7,35,7,S04,100,1,56,42.5,6,IT,1,0,119,2,136.17582,27,19.82730855,37,5,197.2,0,6.32,889.765,1105.85,0,0,0,0,28.9,0,0,0,20,0,0,2,13,85,4,Activo,1,100,2,Medium,1,RISING TALENT,4,1441
2,MX,Active,MNGSER,2,Consultant,02/01/2011,1/29/2021,Still Active,17/02/1983,37,1,S,0,28.2,8.1,14,33,7,35,7,S04,100,1,56,42.5,6,IT,1,0,119,2,18.85714,0,0,16,6,126.05,0,0.65,950.3,1123.25,0,0,0,0,28.9,0,4.65,0,20,0,0,4,22,127,8,Activo,1,100,2,Medium,1,RISING TALENT,4,1441
2,MX,Active,MNGSER,1,Analyst,02/03/2011,1/29/2021,Still Active,01/10/1984,36,1,S,1,26.7,7.61,14,33,7,35,7,S04,100,1,56,42.5,6,IT,1,0,119,1,54.6247,11,20.13741037,15,4,289.85,0,18.79,1853.76,0,0,0,0,0,44.2,0,0,0,20,0,0,3,8,57,6,Activo,0,91.78924766,2,Medium,0,No Employee info,4,1441
2,MX,Active,SYINCO,5,Sr. Consultant,10/01/2018,1/29/2021,Still Active,30/01/1987,33,1,S,1,79.4,22.7,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,27,5,153.9452,30,19.48745398,41,7,167.8,0.85,113.95,1854.2,0,0,0,0,0,13.85,0.8,30.15,0,40,0,0,4,8,88,8,Activo,4,93.25,2,Medium,1,RISING TALENT,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,07/05/2017,1/29/2021,Still Active,09/09/1973,47,1,S,1,116,33.1,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,42,5,44.45055,9,20.24721854,50,7,172.1,82.1,7.65,3438.55,0,132.45,0,0,0,0,0,64.95,0,20,0,0,0,0,0,0,Activo,1,95,0,High,0,No Employee info,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,04/01/2000,1/29/2021,Still Active,25/12/1977,42,2,M,0,111.8,31.9,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,249,5,285.4945,27,9.457275009,50,6,225.65,1.45,7.65,3933.41,0,90,0,0,0,0,0,12.4,0,20,0,0,0,0,0,0,Activo,2,94.5,0,High,0,No Employee info,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,1/27/2005,1/29/2021,Still Active,18/02/1976,44,2,M,0,85.8,24.5,15,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,192,5,63.3973,7,11.04147968,31,7,166.6,5.35,39.1,3173.9,0,29.75,0,0,0,4.25,0,11.35,0,20,0,0,5,14,136,10,Activo,0,91.78924766,3,No Employee info,0,No Employee info,8,1441
2,MX,Active,SYINCO,6,Manager / Master,02/01/2005,1/29/2021,Still Active,03/01/1977,43,2,M,0,180.3,51.5,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,191,6,186.274,30,16.10530724,50,7,258.8,12.5,38.85,3146.625,0,42.9,0,0,0,6.4,0,14.425,100,20,100,100,7,19,139,14,Activo,0,91.78924766,0,High,2,TOP TALENT,8,1441
2,MX,Active,MNGSER,6,Manager / Master,2/23/2005,1/29/2021,Still Active,05/11/1973,47,2,M,0,133.3,38.1,14,33,7,0,7,S04,100,1,56,42.5,13,Other,1,0,191,6,272.975,37,13.55435479,50,10,216.75,58.71,0,3081.925,49.95,31.55,0,29.1,0,110.115,66,12.15,60.1,20,60.1,95.1,3,3,25,6,Activo,3,96.33,2,Medium,0,No Employee info,4,1441
2,MX,Active,SYINCO,6,Manager / Master,10/30/2018,1/29/2021,Still Active,07/01/1974,46,2,M,0,180.3,51.5,14,33,7,0,6,Other,100,1,55,42.5,20,SAP,1,0,27,6,16.494505,3,18.1878753,50,8,129.75,6.85,52.5,2502.54,0,34.85,0,0,0,60.15,4.35,13.45,0,20,0,54.5,4,6,41,8,Activo,5,97.8,2,Medium,1,RISING TALENT,8,1441
2,MX,Active,SERMGT,5,Sr. Consultant,06/01/2013,1/29/2021,Still Active,21/08/1987,33,1,S,1,67,19.1,14,33,7,922,7,S04,100,1,56,42.5,13,Other,1,0,91,5,37.26374,7,18.78501728,45,7,145.35,64.25,321.8,1566.6,0,0,0,0,0,53.55,20.4,16.8,0,20,0,0,3,5,75,6,Activo,1,99,0,High,2,TOP TALENT,6,1441
2,MX,Active,DEVELO,5,Sr. Consultant,12/05/2016,1/29/2021,Still Active,18/05/1978,42,2,M,0,81,23.1,15,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,49,5,68.6466,10,14.56736386,28,5,55.25,0,0,1357.375,0,32.3,0,0,0,0,0,13.365,0,20,0,0,13,34,169,26,Activo,1,92,0,High,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,6/13/2005,1/29/2021,Still Active,05/09/1966,54,2,M,0,99.8,28.5,14,33,7,40,18,T45,100,1,55,42.5,20,SAP,1,0,187,5,76.3516,29,37.98217719,50,10,282.2,40.8,10.5,2657.4,331.55,46.75,0,0,27.6,18.7,20.55,9.35,0,20,0,0,3,10,76,6,Activo,0,91.78924766,0,High,0,No Employee info,3,1441
2,MX,Active,SYINCO,6,Manager / Master,6/20/2005,1/29/2021,Still Active,11/02/1972,48,2,M,0,210.3,60,15,33,7,33,9,S51,100,1,53,42.5,20,SAP,1,0,187,6,107.7802,27,25.05098339,50,9,206.55,0.85,31.525,3179.025,19.25,43.35,0,0,0,0.85,1.675,0.35,100,20,100,100,4,7,50,8,Activo,7,88.14,0,High,2,TOP TALENT,8,1441
2,MX,Active,DEVELO,5,Sr. Consultant,05/01/2011,1/29/2021,Still Active,23/10/1987,33,1,S,0,59.3,16.9,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,116,5,32.659341,13,39.80484481,33,9,182.75,72.1,49.5,768.725,999.475,0,0,2.2,0,1.1,3.25,26.35,0,20,0,0,14,47,252,28,Activo,9,97.89,0,High,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,05/01/2011,1/29/2021,Still Active,06/06/1987,33,1,S,0,58.6,16.7,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,116,5,98.10989,44,44.8476703,20,7,180.2,0,14.6,851.225,1044.65,0,0,0,0,0.025,0.3,26.35,0,20,0,0,2,7,42,4,Activo,18,98.33,0,High,2,TOP TALENT,3,1441
2,MX,Active,SYINCO,4,Project / Technical Lead,07/11/2005,1/29/2021,Still Active,03/02/1967,53,2,M,0,145.5,41.5,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,186,4,96.50549,33,34.1949458,48,8,242.8,33.67,118.82,2972.415,0,34,0,0,0,0.48,2.55,11.795,0,20,0,0,0,0,0,0,Activo,1,92,2,Medium,0,No Employee info,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,1/17/2020,1/29/2021,Still Active,22/04/1975,45,2,M,0,138.29,39.47,14,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,12,5,5.0137,0,0,11,4,4.25,0,31.45,425,0,6.8,0,0,0,0,0,0,0,0,0,0,3,4,25,6,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,3,Experienced Consultant,05/01/2011,1/29/2021,Still Active,22/06/1987,33,1,S,1,42.5,12.1,14,33,7,40,18,T45,100,1,55,42.5,20,SAP,1,0,116,3,123.441,14,11.34145057,50,7,189.55,2.55,200.85,824.2,829.6,0,0,0,0,0,4.25,36.85,0,20,0,0,1,1,18,2,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,2,Consultant,05/01/2011,1/29/2021,Still Active,12/08/1987,33,1,S,0,28.9,8.2,14,33,7,37,15,S76,100,1,54,42.5,10,MICROFOCUS QC/ALM,1,0,116,2,64.659341,27,41.75730773,35,9,209.95,687.65,26.35,937.85,125,0,0,68.55,33.15,42.5,0,43.75,0,20,0,0,5,42,269,10,Activo,4,95.5,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,MNGSER,3,Experienced Consultant,05/01/2011,1/29/2021,Still Active,10/07/1988,32,1,S,0,48.1,13.7,14,33,7,35,7,S04,100,1,56,42.5,20,SAP,1,0,116,3,61.7205,17,27.54352282,27,7,173.47,19.825,7.55,1000.635,897.2,0,0,0,0,55.62,0,23.34,0,20,0,0,4,17,104,8,Activo,3,91.33,0,High,0,No Employee info,4,1441
2,MX,Active,MNGSER,3,Experienced Consultant,07/01/2011,1/29/2021,Still Active,22/12/1984,35,1,S,0,42.2,12,14,33,7,35,7,S04,100,1,56,42.5,20,SAP,1,0,114,3,80.9011,21,25.95761986,30,7,155.55,26.65,4.25,1309.8,592.65,0,0,0,0,1.79,0,0.8,0,20,0,0,3,3,27,6,Activo,6,90.5,0,High,0,No Employee info,4,1441
2,MX,Active,DEVELO,3,Experienced Consultant,05/01/2011,1/29/2021,Still Active,13/09/1987,33,1,S,1,39.2,11.2,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,116,3,32.659341,11,33.68102253,20,7,215.9,1.7,113.8,1045.6,686.8,0,0,0,0,0,12.75,35.7,0,20,0,0,4,8,97,8,Activo,3,97.33,2,Medium,0,No Employee info,3,1441
2,MX,Active,SYINCO,3,Experienced Consultant,06/01/2014,1/29/2021,Still Active,15/03/1982,38,1,S,1,53,15.1,14,33,7,0,2,DH3,100,1,2,42.5,20,SAP,1,0,79,3,272.1264,32,11.75924129,50,8,196.35,1.7,185.55,1525.72,8.5,0,0,0,0,67.1,1.2,103.85,0,20,0,0,1,2,26,2,Activo,4,99.75,0,High,0,No Employee info,8,1441
2,MX,Active,DEVELO,5,Sr. Consultant,6/16/2011,1/29/2021,Still Active,27/12/1986,33,1,S,0,62.4,17.8,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,115,5,39.4725,19,48.13477738,19,8,149.65,0.475,36.575,871.7,952.7,0,0,0,0,1.7,0.85,76.5,0,20,0,0,4,5,47,8,Activo,4,99.25,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,09/01/2011,1/29/2021,Still Active,27/03/1986,34,1,S,0,45.3,12.9,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,112,3,50.43956,17,33.703704,18,8,179.35,0,38.55,846.45,904.2,0,0,0,0,0.85,0.8,66.4,0,20,0,0,4,16,88,8,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,6/20/2016,1/29/2021,Still Active,16/09/1985,35,2,M,1,56.9,16.2,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,55,5,76.3846,23,30.11078149,14,6,156.4,3.4,28.675,839.675,637,0,0,0,0,0,0,53.55,0,0,0,0,1,1,10,2,Activo,4,72,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,2/27/2017,1/29/2021,Still Active,12/10/1987,33,1,S,1,50.5,14.4,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,47,3,18.67945,9,48.18129013,10,6,76.5,1.7,40.7,767.55,310.35,0,0,0,0,0,0,67.15,0,20,0,0,3,25,113,6,Activo,6,81.67,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,8/13/2018,1/29/2021,Still Active,04/01/1988,32,2,M,1,49,14,14,33,7,36,11,S64,100,1,54,42.5,4,FUNCTIONAL ANALYST,1,0,29,3,10.63736,10,94.00828777,17,5,133.45,0,127.3,622.2,847.65,0,0,0,0,0,0,32.3,0,20,0,0,0,0,0,0,Activo,2,99.5,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,BUSMGT,6,Manager / Master,08/08/2005,1/29/2021,Still Active,03/12/1971,48,2,M,0,143.3,40.9,14,33,9,0,6,Other,0,1,2,42.5,23,VERTICAL MANAGER,1,0,185,6,94.65934,27,28.52333431,50,8,273.7,179.35,47.915,2549.735,0,30.2,0,0,0,258.65,2.5,21.35,39.8,20,39.8,148.8,17,32,209,34,Activo,19,98.74,0,High,2,TOP TALENT,1,1441
2,MX,Active,DEVELO,5,Sr. Consultant,08/12/2005,1/29/2021,Still Active,25/02/1970,50,2,M,1,109.4,31.2,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,185,5,28.3956,0,0,50,9,198.05,15.7,63.35,2825.775,159.2,43.35,0,0,0,184.2,25.95,123.4,0,20,0,0,12,18,120,24,Activo,4,96,0,High,0,No Employee info,3,1441
2,MX,Active,SYINCO,6,Manager / Master,8/22/2005,1/29/2021,Still Active,02/09/1966,54,2,M,0,210.3,60,15,33,7,0,6,Other,100,1,55,42.5,20,SAP,1,0,185,6,159.73626,12,7.512383225,45,8,220.15,44.75,59.1,3020.5,0,30.6,0,0,0,5.6,6.05,4.35,100,20,100,100,0,0,20,0,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,4,Project / Technical Lead,01/05/2010,1/29/2021,Still Active,27/10/1977,43,2,M,0,128.2,36.6,15,33,7,40,18,T45,100,1,55,42.5,20,SAP,1,0,132,4,106.7397,28,26.23203925,50,9,212.5,4.25,9.925,2828.725,73.15,28.9,0,0,33.45,19.55,0,12.75,0,20,0,0,6,9,73,12,Activo,3,95.67,0,High,2,TOP TALENT,3,1441
2,MX,Active,BUSMGT,6,Associate Director,09/01/2005,1/29/2021,Still Active,03/07/1972,48,2,M,0,281.2,80.3,14,33,7,40,6,Other,0,1,55,42.5,9,LINES OF SERVICES MANAGER,1,0,184,6,93.07692,28,30.08264562,50,11,203.8,1505.08,0,729.65,614.3,28.05,0,4.25,59.32,62.65,30.25,7.75,88.1,20,88.1,92.5,1,3,21,2,Activo,16,75.5,0,High,0,No Employee info,1,1441
2,MX,Active,BUSMGT,6,Manager / Master,10/03/2005,1/29/2021,Still Active,02/08/1972,48,2,M,0,187.7,53.6,14,33,7,0,6,Other,100,1,55,42.5,9,LINES OF SERVICES MANAGER,1,0,183,6,134.96703,27,20.00488564,50,10,267.6,658.935,19.92,1969.315,229.725,32.55,0,0.4,0,130.45,72.4,49.3,60.1,20,60.1,49.4,4,18,128,8,Activo,1,96,2,Medium,0,No Employee info,1,1441
2,MX,Active,MNGSER,3,Experienced Consultant,03/01/2017,1/29/2021,Still Active,05/09/1981,39,1,S,1,59.5,17,14,33,7,35,7,S04,100,1,56,42.5,13,Other,1,0,46,3,74.4176,14,18.81275397,50,7,94.35,306.85,12.455,1596.17,0,35.7,0,0,0,93.58,0,15.8,0,20,0,0,2,2,23,4,Activo,0,91.78924766,2,Medium,0,No Employee info,4,1441
2,MX,Active,DEVELO,6,Associate Director,2/16/2015,1/29/2021,Still Active,14/02/1972,48,2,M,0,200.2,57.2,15,33,7,36,11,S64,100,1,54,42.5,6,IT,1,0,71,6,138.0548,24,17.38440098,50,8,116.45,503.455,4.25,1490.045,52.7,30.6,0,0,0,30.35,15.85,0,100,20,100,100,0,0,0,0,Activo,13,94.38,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,SERMGT,6,Manager / Master,11/14/2005,1/29/2021,Still Active,11/05/1978,42,2,M,0,133.9,38.2,14,33,7,35,7,S04,100,1,56,42.5,13,Other,1,0,182,6,176.197802,24,13.62105527,50,10,223.55,857.615,1.815,5433.18,-3371.43,28.05,0,0,2.95,543.615,105.9,9.92,0,20,0,95.1,1,6,47,2,Activo,13,94.31,2,Medium,0,No Employee info,6,1441
2,MX,Active,ARCHTC,5,Sr. Consultant,8/23/2018,1/29/2021,Still Active,26/05/1969,51,3,C,0,155.6,44.4,15,33,7,0,21,ZZ3,100,1,60,42.5,6,IT,1,0,29,5,34.36264,8,23.28109831,50,10,88.8,66.9,124.25,1468,18.7,39.9,0,0.2,0,53.75,14.35,30.45,0,20,0,0,19,18.35995877,117.4011853,38,Activo,1,96,2,Medium,1,RISING TALENT,0,1441
2,MX,Active,SYINCO,6,Manager / Master,10/10/2011,1/29/2021,Still Active,22/09/1973,47,3,C,0,180.3,51.5,14,33,7,0,2,DH3,100,1,2,42.5,13,Other,1,0,111,6,127.87912,25,19.54971226,50,7,141.1,2.35,232.6,1385.2,0,0,0,0,0,234.15,4.15,19.05,30,20,30,44,2,3,18,4,Activo,1,87,2,Medium,1,RISING TALENT,8,1441
2,MX,Active,SYINCO,6,Manager / Master,10/11/2011,1/29/2021,Still Active,28/01/1968,52,2,M,0,180.3,51.5,14,33,7,0,2,DH3,100,1,2,42.5,13,Other,1,0,111,6,55.82967,19,34.03208366,35,6,157.25,0,69.05,1624.2,0,0,0,0,0,273.55,11.05,33.15,30,20,30,44,0,0,0,0,Activo,5,96.4,2,Medium,0,No Employee info,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,10/24/2011,1/29/2021,Still Active,06/11/1982,38,1,S,1,98.7,28.1,14,33,7,33,9,S51,100,1,53,42.5,12,ORACLE,1,0,111,5,55.18681,7,12.6841903,27,6,182.75,0,96.05,1728.05,0,0,0,0,0,443.7,0,1.7,0,20,0,0,9,18,145,18,Activo,4,97.5,0,High,0,No Employee info,8,1441
2,MX,Active,CONSUL,6,Manager / Master,1/30/2006,1/29/2021,Still Active,09/06/1976,44,1,S,1,161.5,46.1,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,180,6,607.2,50,8.234519104,50,9,239.7,5.1,96.05,2872.9,0,36.55,0,25.5,2.55,1.7,0,4.45,100,20,100,100,0,0,3,0,Activo,0,91.78924766,2,Medium,1,RISING TALENT,2,1441
2,MX,Active,DEVELO,5,Sr. Consultant,02/01/2006,1/29/2021,Still Active,10/05/1975,45,2,M,0,88,25.1,15,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,179,5,122.9589,19,15.45231781,50,9,185.7,24.125,114.375,2768.9,0,51.825,0,4.25,0,86,96.9,13.95,0,20,0,0,1,1,40,2,Activo,6,99.67,2,Medium,0,No Employee info,3,1441
2,MX,Active,SYINCO,6,Sr. Manager / SME,2/13/2006,1/29/2021,Still Active,17/10/1981,39,2,M,1,214.9,61.4,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,179,6,99.5123,35,35.17153156,34,7,228.65,0,12.75,2989,0,34,0,0,0,5.95,0.85,3.8,100,20,100,100,0,0,0,0,Activo,2,94.5,2,Medium,1,RISING TALENT,8,1441
2,MX,Active,SYINCO,6,Manager / Master,04/03/2006,1/29/2021,Still Active,11/02/1973,47,2,M,0,180.3,51.5,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,177,6,123.7802,13,10.50248747,25,5,191.25,4,0,3056.05,0,29.65,0,0,0,0,0,22.8,100,20,100,100,6,32,233,12,Activo,1,89,0,High,0,No Employee info,8,1441
2,MX,Active,PROJCT,5,Sr. Consultant,4/18/2006,1/29/2021,Still Active,25/11/1981,38,2,M,1,74.8,21.3,15,33,7,0,6,Other,100,1,1,42.5,18,PROJECT MANAGER,1,0,177,5,249.4945,26,10.42107141,50,9,354.55,295.07,63.225,2422.705,0,31.45,0,18.5,0,3.4,17,7.65,0,20,0,0,7,35,152,14,Activo,0,91.78924766,2,Medium,0,No Employee info,5,1441
2,MX,Active,CONSUL,5,Sr. Consultant,4/18/2006,1/29/2021,Still Active,20/11/1983,36,1,S,0,75.1,21.4,15,33,7,0,6,Other,100,1,1,42.5,13,Other,1,0,177,5,122.8736,21,17.09073389,50,9,188.75,53.75,0.85,2942.8,0,27.2,0,28.05,0,1.7,1.7,13.85,0,20,0,0,2,5,136,4,Activo,0,91.78924766,2,Medium,1,RISING TALENT,2,1441
2,MX,Active,DEVELO,5,Sr. Consultant,4/18/2006,1/29/2021,Still Active,20/02/1985,35,1,S,0,80.3,22.9,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,177,5,56.8736,16,28.13256063,50,9,252,40.95,173.4,2530.4,0,27.05,0,0,4.7,104.75,24.25,155.2,0,20,0,0,0,0,0,0,Activo,1,100,0,High,0,No Employee info,3,1441
2,MX,Active,SYINCO,6,Manager / Master,3/20/2018,1/29/2021,Still Active,25/01/1972,48,2,M,0,180.3,51.5,15,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,34,6,45.2967,14,30.90732879,26,7,143.65,24.745,3.4,2007.705,0,28.9,0,0,0,45.9,0,57.8,78.06,20,78.06,100,11,43,280,22,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,5,Sr. Consultant,06/01/2017,1/29/2021,Still Active,04/10/1985,35,1,S,0,90.8,25.9,14,33,7,37,15,S76,100,1,54,42.5,13,Other,1,0,43,5,75.57143,18,23.81852507,50,9,78.2,10.35,115.14,1334.41,0,25.85,0,0,116.7,40.8,10,12.7,0,20,0,0,4,9,88,8,Activo,2.799536202,91,2,Medium,0,No Employee info,3,1441
2,MX,Active,BUSMGT,6,Sr. Manager / SME,03/12/2013,1/29/2021,Still Active,03/12/1967,52,2,M,0,197.2,56.3,15,33,7,41,19,T57,0,1,62,42.5,18,PROJECT MANAGER,1,0,94,6,112.967,18,15.93385679,50,8,133.45,100.85,9.8,2546.85,0,23.8,0,0,0,19.1,7.3,5.05,100,20,142.65,136,3,7,66,6,Activo,11,96,2,Medium,1,RISING TALENT,1,1441
